review_dates,reviews,Likes,vader_score_review,vader_sentiment_review,source
2026-01-13,This looks really good. I can't wait.,0,0.4927,Positive,YouTube
2026-01-14,It is looking better than the 1st season..,0,0.4404,Positive,YouTube
2026-01-14,where is Chopper?!,0,0.0,Neutral,YouTube
2026-01-14,BLACK VIVI!,0,0.0,Neutral,YouTube
2026-01-14,Fantastic! Loved Season 1 and cannot wait for Season 2. Such a great show.,0,0.9168,Positive,YouTube
2026-01-14,🎉 Gostei muito desse arco..finalmente  chegou !!!,0,0.5538,Positive,YouTube
2026-01-14,🎉 Gostei muito desse arco..finalmente  chegou !!,0,0.508,Positive,YouTube
2026-01-14,back again to change the story of one piece around into something it never was. Like when zoro picked up the rice cake and ate it in the 1st movie. Way to shit on a serious moment. What moments will get shit on in this one. We will see.,0,-0.8628,Negative,YouTube
2026-01-14,I hope this rock version of the shows main theme is on streaming services eventually because it’s awesome. :),0,0.875,Positive,YouTube
2026-01-13,omggggggg,0,0.0,Neutral,YouTube
2026-01-13,How did Netflix get the rights to make a movie about One Piece because a lot of hardcore One Piece fans in Asia especially Japan would get triggered about seeing this movie?,0,0.0,Neutral,YouTube
2026-01-13,What happened to vivi chan 😭,0,-0.4767,Negative,YouTube
2026-01-13,How many looked for Shradda Kapoor?,0,0.0,Neutral,YouTube
2026-01-13,Mr prince is coming,0,0.0,Neutral,YouTube
2026-01-13,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa excited,0,0.34,Positive,YouTube
2026-01-13,Hahaha vivi ireng,0,0.5574,Positive,YouTube
2026-01-13,Robin chwaaaan,0,0.0,Neutral,YouTube
2026-01-13,Wtf why did I start tearing up halfway through😂,0,-0.2263,Negative,YouTube
2026-01-13,Can't wait for the Baroque Works showdown in the Grand Line! Luffy's crew is gonna crush it March 10th!,0,0.4559,Positive,YouTube
2026-01-13,"Им не хватило черной Виви и они решили сделать ещё и Игарама черным((ну, а так все остальные актеры идеально подходят на свои роли",0,0.0,Neutral,YouTube
2026-01-13,Where is @shradhakapoor,0,0.0,Neutral,YouTube
2026-01-13,"Netflix absolutely cooking with the One Piece live action. Staying true to Oda.
I just still struggle with liking the casting for Luffy though 😢",0,0.0258,Neutral,YouTube
2026-01-13,"Please, stop making shit like this, stick to Batman and marvel and leave the anime to Japan 🤦🏻‍♂️",0,0.1531,Positive,YouTube
2026-01-13,my eyes cant watch this shit,0,-0.6428,Negative,YouTube
2026-01-13,The camera angles are throwing me off😬,0,-0.34,Negative,YouTube
2026-01-14,Less go,0,0.0,Neutral,YouTube
2026-01-14,Just drop it in Feb. The Stranger Things hype is dead!,0,-0.7712,Negative,YouTube
2026-01-14,"This is so bad, but what is even more concerning is all the comments excited for this steaming piece of trash.. i have not cringed so hard at a netflix  show in a long time.",0,-0.237,Negative,YouTube
2026-01-14,Id like to see the fight between Nami and Miss Doublefinger😂,0,0.296,Positive,YouTube
2026-01-14,"Netflix stock is declining after that gaypoop demon hunters viral(politically corrected) which is made by Sony but, yes, I like this one",0,0.7783,Positive,YouTube
2026-01-14,I want to see Karoo,0,0.0772,Positive,YouTube
2026-01-14,Robin is so fuqing hot!! 😍,0,0.5924,Positive,YouTube
2026-01-14,Robin chwan!!! ❤,0,0.7249,Positive,YouTube
2026-01-14,This looks so mid man can’t believe people say this is the best live action adaptation of an anime,0,0.6369,Positive,YouTube
2026-01-13,looks kinda kay,0,0.0,Neutral,YouTube
2026-01-13,Don't spoil the chill of one piece Anime by making this absurd,0,0.0,Neutral,YouTube
2026-01-13,Where is Shraddha Kapoor?,0,0.0,Neutral,YouTube
2026-01-13,Miss All Sunday looks STUNNING,0,0.4084,Positive,YouTube
2026-01-13,"The only thing I wish they would do is put a ""to be continued"" at the end of every movie.",0,0.4019,Positive,YouTube
2026-01-13,holly dang looks amazing and the music \m/,0,0.5859,Positive,YouTube
2026-01-13,I lost it when the unluckies came to attack Sanji,0,-0.6597,Negative,YouTube
2026-01-13,No dinosaurs in that island ?,0,-0.296,Negative,YouTube
2026-01-13,One of my favorite nico robin baby,0,0.4588,Positive,YouTube
2026-01-13,The more I watch this the worse it gets,0,-0.4767,Negative,YouTube
2026-01-13,dep,0,0.0,Neutral,YouTube
2026-01-13,YESSS!!!!!,0,0.0,Neutral,YouTube
2026-01-13,Only thing i have a problem with is Luffys shoes 😂 Thats the ONLY thing man. 9.5/10 Trailer 🎉,0,0.4404,Positive,YouTube
2026-01-13,Gum gum time,0,0.0,Neutral,YouTube
2026-01-13,Is it a Bollywood movie?,0,0.0,Neutral,YouTube
2026-01-13,I am still waiting for Marineford episodes.,0,0.0,Neutral,YouTube
2026-01-14,"They know one piece is a movement, it's got fans all around the world. If they don't stay to its nature, well they know what's up😅.
We all wanna be the conqueror and get that one piece.
One piece for life.",0,0.5574,Positive,YouTube
2026-01-14,Cringe AF,0,0.0,Neutral,YouTube
2026-01-14,I want to play shanks role,0,0.4019,Positive,YouTube
2026-01-14,I feel like Miss Goldenweek should be more relaxed and goofier.,0,0.659,Positive,YouTube
2026-01-14,"The teaser trailer cooked but Nico Robin is ""Cue ""Damn!"" meme from Friday movie*.

As a certain Jedi once said, ""This is where the fun begins.""",0,0.5175,Positive,YouTube
2026-01-14,I LOVE IT ALREADY AAAAAAAAAAAAAAAA,0,0.6369,Positive,YouTube
2026-01-13,Entire live action Zoro only perfect casting...Robin is worst,0,-0.1027,Negative,YouTube
2026-01-13,where is mommydile,0,0.0,Neutral,YouTube
2026-01-13,"10 march, here we go yes",0,0.4019,Positive,YouTube
2026-01-13,blanca? mi nico robin es blanca?,0,0.0,Neutral,YouTube
2026-01-13,Robin chwaann,0,0.0,Neutral,YouTube
2026-01-13,it is such a miracle that shows continue with such casting that stray far away from the actual manga or anime.,0,0.5859,Positive,YouTube
2026-01-13,is dat the Gemini killer,0,-0.6486,Negative,YouTube
2026-01-13,Perfect Nico Robin❤,0,0.836,Positive,YouTube
2026-01-13,One piece Anime fans ✅👇🏻,0,0.0,Neutral,YouTube
2026-01-13,🔥🔥🔥,0,-0.7351,Negative,YouTube
2026-01-13,"David Dastmalchian brother 3, nice",0,0.4215,Positive,YouTube
2026-01-13,"Very curious to know how will luffy gear 5 look in live action, obviously it is years away but still.",0,0.2014,Positive,YouTube
2026-01-13,*screams into pillow at 11:58 pm as to not scare anyone but omfg this looks soo amazing!! I became a one piece fan last year !!! Haven't started the live action but i already love the cast ! ❤,0,0.9754,Positive,YouTube
2026-01-13,I hope at least Netflix won't downgrade Mr.Prince he has so much Aura in this Arc,0,0.4404,Positive,YouTube
2026-01-13,"Camp, silly, weird, but the martial art is dope. That's One Piece for you!",0,-0.1511,Negative,YouTube
2026-01-13,Baroque Works look epic! Can't wait for the Grand Line chaos on March 10!,0,-0.3147,Negative,YouTube
2026-01-13,Vivi 😢,0,-0.4767,Negative,YouTube
2026-01-13,Yes pls,0,0.4588,Positive,YouTube
2026-01-13,WHERE IS KAROO,0,0.0,Neutral,YouTube
2026-01-13,plz netflix  stanger things next episode 😭😭😭😭plz,0,-0.9022,Negative,YouTube
2026-01-14,I'm waiting to see how they portray Miss Monday if they even show her at all.,0,-0.1531,Negative,YouTube
2026-01-14,Giving Robin a french accent is an interesting touch. Surprised nobody is talking about that.,0,0.7184,Positive,YouTube
2026-01-14,Where's Crocodile ?,0,0.0,Neutral,YouTube
2026-01-14,these actors do kow there over a 1000 eps right? they will play the one piece characters till they are 90 and dead lol,0,-0.0258,Neutral,YouTube
2026-01-14,Netflix guys arent ready for Chopper ark,0,-0.2755,Negative,YouTube
2026-01-14,Bruh im still mad how Netflix is slowly removing one piece :/,0,-0.6808,Negative,YouTube
2026-01-13,Igaram is exactly how I would expect! 😂😂😂,0,0.8398,Positive,YouTube
2026-01-13,Epic🔥🔥🔥,0,-0.7351,Negative,YouTube
2026-01-13,Yeah!!! We can see the Cake made out of wax. I hope we see Zoro posing to become a statue!!!,0,0.7405,Positive,YouTube
2026-01-13,"God I hate to say this, but I don't know about this take on Robin as goading Luffy & Co. I just remember she was a completely aloof enigma at first. That's what made her so intriguing and terrifying. You had no idea what she was thinking. 
Hopefully it was just the bits of dialogue they chose. 
But her Devil Fruit powers look perfect!",0,-0.8333,Negative,YouTube
2026-01-13,"Gotta be honest, it took 3 years for a second season - and it won’t be getting to Alabasta. That doesn’t give me confidence in how far this adaptation will go haha.",0,0.8625,Positive,YouTube
2026-01-13,No thanks not my vivi and also the Most others. Sanji Horrobile,0,-0.3412,Negative,YouTube
2026-01-13,Let’s Goooo!!!,0,0.0,Neutral,YouTube
2026-01-13,Wie auf Wish bestellt,0,0.4019,Positive,YouTube
2026-01-13,OMMMG this is going to be insane!!,0,-0.508,Negative,YouTube
2026-01-13,Wow....,0,0.5859,Positive,YouTube
2026-01-13,"1:13 So, this is what Edwina has been doing with her time 💀💀💀",0,0.0,Neutral,YouTube
2026-01-13,Trash,0,0.0,Neutral,YouTube
2026-01-13,1:02 I just came for blonde fine shyt 😩🙏🔥,0,-0.4019,Negative,YouTube
2026-01-13,Vivi 😭,0,-0.4767,Negative,YouTube
2026-01-13,Cant wait for the explosive boggers,0,0.0,Neutral,YouTube
2026-01-13,โรบินสวยมากกกกกก,0,0.0,Neutral,YouTube
2026-01-14,This live action adaptation is so trash. Please let it die already. Nothing compares to the actual One Piece Manga/Anime.,0,-0.323,Negative,YouTube
2026-01-14,"Wow, sticking to her likeness. Robin is beautiful. Yes, that's all I got from the trailer.",0,0.886,Positive,YouTube
2026-01-13,por que vivi es ngra? es como lo de snape ngro,0,0.0,Neutral,YouTube
2026-01-13,Vivi 😅😅😅,0,0.7579,Positive,YouTube
2026-01-13,Vivi and Miss All Sunday look hot,0,-0.1531,Negative,YouTube
2026-01-13,"YES!!!! FINALLY!!!!!!
I CAN SEE BLACK VIVI 🎉🎉🎉",0,0.9136,Positive,YouTube
2026-01-13,▪,0,0.0,Neutral,YouTube
2026-01-13,Where is pandaman? Add him,0,0.0,Neutral,YouTube
2026-01-13,Robiiinnnn-chwaaaannnn ❤️❤️,0,0.0,Neutral,YouTube
2026-01-13,Big sister has arrived!!!,0,0.0,Neutral,YouTube
2026-01-13,"One Piece anime never got a beach, this netflix One Piece, sets are not hitting as real estate 😅",0,0.3612,Positive,YouTube
2026-01-13,One Piece Live Action Season 2 releasing about the same time as One Piece Anime Season 2,0,0.0,Neutral,YouTube
2026-01-13,i don't know why the famous crowed trio get into the action,0,0.0,Neutral,YouTube
2026-01-13,why vivi black bruh,0,0.0,Neutral,YouTube
2026-01-13,Vivi 😢,0,-0.4767,Negative,YouTube
2026-01-13,cartoonish show,0,0.0,Neutral,YouTube
2026-01-13,..,0,0.0,Neutral,YouTube
2026-01-13,THEY GOT THE HAIR right for Mr 3.,0,0.0,Neutral,YouTube
2026-01-13,I love it. I dont care i love it. Im going to enjoy this season. And Nico Robin's actress better get used to getting breastfeeding implants every season dont you miss a bra size!,0,0.7219,Positive,YouTube
2026-01-13,I won't lie at least the Character costumes look the same.,0,0.0,Neutral,YouTube
2026-01-13,fun! cant wait!,0,0.5972,Positive,YouTube
2026-01-13,"""If I'm going to be a statue I prefer this pose"" BETTER BE IN THIS PLEASE",0,0.8006,Positive,YouTube
2026-01-13,PERFECT MARCH 10TH IS WHEN MY BOARDS ARE ENDING ❤❤,0,0.9304,Positive,YouTube
2026-01-13,"Everything looks great except vivi, ingraham, and chopper. The rest look amazing and way better than i thought theyd be capable of",0,0.9246,Positive,YouTube
2026-01-14,LFG,0,0.0,Neutral,YouTube
2026-01-14,I can’t believe they got funding for a 2nd season. This is ass.,0,-0.5423,Negative,YouTube
2026-01-14,that better not be robin....,0,0.4404,Positive,YouTube
2026-01-14,Am I the only one thinking they live action is taking one piece too seriously? I liked the first season but it also felt way more serious than it needs to be or is the more serious tone helping and I am crazy?,0,-0.3598,Negative,YouTube
2026-01-14,Vivi and Igaram actually look like they come from a desert kingdom 😮,0,0.3612,Positive,YouTube
2026-01-14,Vivi got color changed,0,0.0,Neutral,YouTube
2026-01-14,Where is crocodile?,0,0.0,Neutral,YouTube
2026-01-14,Amazing…but is anyone else confused about Mr.5’s hairstyle and getup? The casting was perfect…but the costuming and design is just…off?,0,-0.3939,Negative,YouTube
2026-01-13,I thought Robin was going to be more hoter,0,0.0,Neutral,YouTube
2026-01-13,GOOSEBUMPS!!!!!!!!!!!,0,0.0,Neutral,YouTube
2026-01-13,Honestly not bad. If Netflix can master adapting animes to live action it'll be the next jackpot for them.,0,0.705,Positive,YouTube
2026-01-13,i just wish more cg scenes aren't in the dark,0,0.4019,Positive,YouTube
2026-01-13,LETS GOOO❕❗️,0,0.0,Neutral,YouTube
2026-01-13,can't wait for booger bomb and zoro candle pose,0,-0.4939,Negative,YouTube
2026-01-13,"One Piece is super cool.
Walker Enterprise Network LLC 
Rev. Wesley Walker Dr.
Walmart Affiliate Partner",0,0.7351,Positive,YouTube
2026-01-13,Yeeeey!!!,0,0.0,Neutral,YouTube
2026-01-13,Ma Ma Maaaaaaaaaa........... Loved it 🤣🤣🤣🤣😂😂,0,0.9702,Positive,YouTube
2026-01-13,Three sword style ....,0,0.0,Neutral,YouTube
2026-01-13,Robinnn cwannnnn❤❤❤❤,0,0.9571,Positive,YouTube
2026-01-13,Swear to god if we dont get zoro posing in the wax...,0,0.2263,Positive,YouTube
2026-01-13,Vivi being black is a terrible cast option.. woke piece 😂😂,0,0.4019,Positive,YouTube
2026-01-13,Mr.3 is cooking,0,0.0,Neutral,YouTube
2026-01-13,I really wanted the true charecter bodys of nami and robin atleast something simillar the nerf is insane IT would be crazy irl,0,-0.2585,Negative,YouTube
2026-01-13,Im here for nico robin,0,0.0,Neutral,YouTube
2026-01-14,I hope they do Zoro vs that Big women ‼️‼️,0,0.4404,Positive,YouTube
2026-01-14,Season 2 is here!❤️‍🔥,0,-0.4003,Negative,YouTube
2026-01-13,❤❤❤,0,0.9274,Positive,YouTube
2026-01-13,Yo ho ho ho,0,0.0,Neutral,YouTube
2026-01-13,I can't wait to see luffy's sister join the crew,0,0.296,Positive,YouTube
2026-01-13,I am seriously thinking who would be oden in live action,0,-0.1779,Negative,YouTube
2026-01-13,dep,0,0.0,Neutral,YouTube
2026-01-13,"Igaram lmao 😂
Also the big  chicken and Sanji ☠️",0,0.7783,Positive,YouTube
2026-01-13,"Let's go Luffy! Slept on season ! but want to watch this, ish look fya",0,0.2579,Positive,YouTube
2026-01-13,⭐️⭐️⭐️,0,0.0,Neutral,YouTube
2026-01-13,really exited,0,0.0,Neutral,YouTube
2026-01-13,Wow amazing!!!,0,0.8582,Positive,YouTube
2026-01-13,Its so peak !!,0,0.0,Neutral,YouTube
2026-01-13,ROBIN MY SHAYLAAAAAAAAAA,0,0.0,Neutral,YouTube
2026-01-13,Cringiest thing i've ever seen after Season 1. 10 y.o. children might like it,0,0.3612,Positive,YouTube
2026-01-13,Robin looks so good!!,0,0.6514,Positive,YouTube
2026-01-13,"DUDE! Honestly, this guy, David Dastmalchian, appears everywhere nowadays.",0,0.5093,Positive,YouTube
2026-01-13,"this shit look cosplay level stuff, but you mfs so deprived of quality that youd call it peak 🥀",0,-0.8311,Negative,YouTube
2026-01-13,Dude this looks SO good I am PUMPED.,0,0.6866,Positive,YouTube
2026-01-13,Why liv is black 😢,0,-0.4767,Negative,YouTube
2026-01-13,Robin might be the best casting this live action has had,0,0.6369,Positive,YouTube
2026-01-13,Now I have to watch s1 🤣,0,0.4939,Positive,YouTube
2026-01-13,Wheres' Mr. 2?,0,0.0,Neutral,YouTube
2026-01-13,peak,0,0.0,Neutral,YouTube
2026-01-13,junk,0,0.0,Neutral,YouTube
2026-01-13,Robinswannnnnn,0,0.0,Neutral,YouTube
2026-01-14,Lo única adaptación que Netflix honra adecuadamente.,0,0.0,Neutral,YouTube
2026-01-14,... So we're getting up to Alabastra? Waht aot Chopper? Gotta see that CGI.,0,0.0,Neutral,YouTube
2026-01-14,"To call this a travesty would be to praise it, I am so disappointed by the inability of the slop-guzzling masses to distinguish between a genuine artifact and its counterfeit, how little capacity they possess for discrimination, evaluation, or love. A clown wearing the flayed skin of your friend and you dance with him, what did you think was the point of the portrayal of the fake crew in Sabaody, this is asinine, puerile garbage and the only human response to something like this is to laugh.",0,0.5587,Positive,YouTube
2026-01-14,Brah vivi is black 😢😢😢,0,-0.8519,Negative,YouTube
2026-01-14,Garp has absolutely no reason to be talking that serious about baroque works,0,-0.4201,Negative,YouTube
2026-01-14,"Que pesados con la inclusión forzada, Netflix necesita parar esto ya, la primera me encanto, el teaser de Chopper me ilusiono,  pero vi esta Vivi y se me fue todo el hype, veremos un L 2.0.",0,0.4084,Positive,YouTube
2026-01-13,They got David Dastmalchian in this !!!,0,0.0,Neutral,YouTube
2026-01-13,im here for the fashion this is fire asf,0,-0.34,Negative,YouTube
2026-01-13,"We're getting sbr and one piece s2 in this march dawghhh, good job netflix ✋️😐🤚",0,0.7269,Positive,YouTube
2026-01-13,"I strongly disliked the first season. Compared to the anime, I thought it lacked emotion, had poor effects, and just generally missed the mark. This trailer gives me hope there are a ton of improvements coming in season two. Bravo to whoever cut this trailer, and fingers crossed it translates into the full season.",0,-0.4215,Negative,YouTube
